ticket_id,created_at,category,priority,queue
TCK-20251013-023221,2025-10-13 12:11:04,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251013-023222,2025-10-13 14:01:00,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251013-023223,2025-10-13 15:09:51,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251013-023224,2025-10-13 14:21:13,Acesso/Conta,P2,ServiceDesk-N1
TCK-20251013-023225,2025-10-13 10:40:48,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251013-023226,2025-10-13 10:53:18,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251013-023227,2025-10-13 13:27:53,VPN/Conectividade,P4,Field
TCK-20251013-023228,2025-10-13 07:34:27,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251013-023229,2025-10-13 15:39:35,Acesso/Conta,P4,Field
TCK-20251013-023230,2025-10-13 15:12:54,Software,P3,ServiceDesk-N1
TCK-20251013-023231,2025-10-13 14:57:05,Email,P3,ServiceDesk-N1
TCK-20251013-023232,2025-10-13 14:28:23,Impressão,P2,ServiceDesk-N2
TCK-20251013-023233,2025-10-13 07:23:06,Software,P4,ServiceDesk-N2
TCK-20251013-023234,2025-10-13 10:02:29,Hardware,P3,ServiceDesk-N1
TCK-20251013-023235,2025-10-13 12:08:42,Hardware,P4,ServiceDesk-N1
TCK-20251013-023236,2025-10-13 13:51:36,Email,P4,ServiceDesk-N1
TCK-20251013-023237,2025-10-13 15:07:18,Impressão,P2,ServiceDesk-N2
TCK-20251013-023238,2025-10-13 15:01:05,Email,P3,ServiceDesk-N2
TCK-20251013-023239,2025-10-13 14:15:22,Impressão,P4,ServiceDesk-N1
TCK-20251013-023240,2025-10-13 16:28:32,Hardware,P4,Infra
TCK-20251013-023241,2025-10-13 11:38:59,Software,P3,ServiceDesk-N1
TCK-20251013-023242,2025-10-13 11:58:49,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251013-023243,2025-10-13 10:17:29,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251013-023244,2025-10-13 11:08:00,Software,P4,ServiceDesk-N1
TCK-20251013-023245,2025-10-13 13:44:38,Rede/Internet,P4,ServiceDesk-N1
TCK-20251013-023246,2025-10-13 11:59:19,Email,P4,ServiceDesk-N2
TCK-20251013-023247,2025-10-13 14:12:32,Software,P4,ServiceDesk-N2
TCK-20251013-023248,2025-10-13 09:38:00,Rede/Internet,P4,Infra
TCK-20251013-023249,2025-10-13 17:19:28,Hardware,P4,Infra
TCK-20251013-023250,2025-10-13 11:23:22,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251013-023251,2025-10-13 12:11:50,Rede/Internet,P4,ServiceDesk-N1
TCK-20251014-023252,2025-10-14 14:30:52,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251014-023253,2025-10-14 13:00:35,Rede/Internet,P4,ServiceDesk-N1
TCK-20251014-023254,2025-10-14 15:49:40,Hardware,P2,ServiceDesk-N1
TCK-20251014-023255,2025-10-14 16:17:38,Acesso/Conta,P2,ServiceDesk-N1
TCK-20251014-023256,2025-10-14 16:56:31,VPN/Conectividade,P3,Infra
TCK-20251014-023257,2025-10-14 09:03:34,Rede/Internet,P4,ServiceDesk-N1
TCK-20251014-023258,2025-10-14 14:23:38,Telefonia,P4,ServiceDesk-N1
TCK-20251014-023259,2025-10-14 09:59:41,Software,P3,ServiceDesk-N1
TCK-20251014-023260,2025-10-14 12:03:35,Email,P4,ServiceDesk-N2
TCK-20251014-023261,2025-10-14 15:08:01,Hardware,P4,Infra
TCK-20251014-023262,2025-10-14 14:00:33,Rede/Internet,P4,ServiceDesk-N2
TCK-20251014-023263,2025-10-14 08:23:42,Rede/Internet,P4,ServiceDesk-N1
TCK-20251014-023264,2025-10-14 06:03:38,Telefonia,P3,ServiceDesk-N1
TCK-20251014-023265,2025-10-14 13:58:50,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251014-023266,2025-10-14 14:02:53,Software,P3,ServiceDesk-N1
TCK-20251014-023267,2025-10-14 12:26:55,VPN/Conectividade,P3,Field
TCK-20251014-023268,2025-10-14 14:55:45,Acesso/Conta,P4,Infra
TCK-20251014-023269,2025-10-14 15:53:44,Software,P4,ServiceDesk-N1
TCK-20251014-023270,2025-10-14 13:12:18,Telefonia,P4,Infra
TCK-20251014-023271,2025-10-14 04:30:03,Software,P4,ServiceDesk-N1
TCK-20251014-023272,2025-10-14 14:19:10,Rede/Internet,P4,ServiceDesk-N1
TCK-20251014-023273,2025-10-14 11:35:29,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251014-023274,2025-10-14 12:34:55,Impressão,P4,ServiceDesk-N1
TCK-20251014-023275,2025-10-14 13:13:58,Software,P4,ServiceDesk-N1
TCK-20251014-023276,2025-10-14 13:47:33,Software,P3,ServiceDesk-N1
TCK-20251014-023277,2025-10-14 19:28:52,Rede/Internet,P3,ServiceDesk-N2
TCK-20251014-023278,2025-10-14 13:29:29,Email,P4,ServiceDesk-N2
TCK-20251014-023279,2025-10-14 09:11:29,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20251014-023280,2025-10-14 13:56:57,Hardware,P3,ServiceDesk-N2
TCK-20251014-023281,2025-10-14 15:02:41,Software,P4,ServiceDesk-N1
TCK-20251014-023282,2025-10-14 07:56:39,Acesso/Conta,P2,ServiceDesk-N1
TCK-20251014-023283,2025-10-14 14:32:25,Rede/Internet,P3,Field
TCK-20251014-023284,2025-10-14 11:19:47,Email,P3,ServiceDesk-N1
TCK-20251014-023285,2025-10-14 14:04:55,Telefonia,P4,ServiceDesk-N2
TCK-20251014-023286,2025-10-14 12:27:59,Hardware,P3,ServiceDesk-N1
TCK-20251014-023287,2025-10-14 12:31:35,Email,P3,ServiceDesk-N2
TCK-20251014-023288,2025-10-14 14:24:14,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251014-023289,2025-10-14 12:53:35,Telefonia,P4,ServiceDesk-N1
TCK-20251014-023290,2025-10-14 11:29:08,Acesso/Conta,P1,ServiceDesk-N1
TCK-20251014-023291,2025-10-14 15:31:03,Software,P4,ServiceDesk-N1
TCK-20251014-023292,2025-10-14 14:30:57,Email,P3,ServiceDesk-N2
TCK-20251014-023293,2025-10-14 14:23:48,Email,P2,ServiceDesk-N1
TCK-20251014-023294,2025-10-14 15:44:10,Email,P2,ServiceDesk-N1
TCK-20251014-023295,2025-10-14 12:36:32,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251014-023296,2025-10-14 16:13:18,Rede/Internet,P3,Infra
TCK-20251014-023297,2025-10-14 10:02:16,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251014-023298,2025-10-14 17:03:09,Acesso/Conta,P3,ServiceDesk-N1
TCK-20251014-023299,2025-10-14 13:04:36,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251014-023300,2025-10-14 12:44:16,Email,P4,Field
TCK-20251014-023301,2025-10-14 10:00:34,Acesso/Conta,P4,Infra
TCK-20251014-023302,2025-10-14 15:40:40,Software,P1,ServiceDesk-N1
TCK-20251014-023303,2025-10-14 14:16:20,Email,P4,ServiceDesk-N1
TCK-20251014-023304,2025-10-14 10:01:50,Acesso/Conta,P4,ServiceDesk-N2
TCK-20251014-023305,2025-10-14 04:46:26,Rede/Internet,P4,ServiceDesk-N1
TCK-20251014-023306,2025-10-14 10:58:33,Rede/Internet,P3,ServiceDesk-N1
TCK-20251014-023307,2025-10-14 13:53:34,Hardware,P4,ServiceDesk-N1
TCK-20251014-023308,2025-10-14 14:08:11,Software,P4,ServiceDesk-N2
TCK-20251014-023309,2025-10-14 17:52:16,Rede/Internet,P4,ServiceDesk-N2
TCK-20251014-023310,2025-10-14 11:46:26,Impressão,P4,ServiceDesk-N1
TCK-20251014-023311,2025-10-14 11:38:30,Impressão,P4,ServiceDesk-N1
TCK-20251014-023312,2025-10-14 12:05:24,Software,P4,ServiceDesk-N2
TCK-20251014-023313,2025-10-14 11:17:31,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251014-023314,2025-10-14 12:13:55,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20251014-023315,2025-10-14 11:23:04,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20251014-023316,2025-10-14 11:36:33,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251014-023317,2025-10-14 12:54:01,Rede/Internet,P3,ServiceDesk-N2
TCK-20251014-023318,2025-10-14 15:51:30,Software,P4,ServiceDesk-N1
TCK-20251014-023319,2025-10-14 13:07:04,Acesso/Conta,P2,ServiceDesk-N2
TCK-20251014-023320,2025-10-14 14:39:18,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251014-023321,2025-10-14 09:28:16,Telefonia,P3,ServiceDesk-N1
TCK-20251014-023322,2025-10-14 14:24:23,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251014-023323,2025-10-14 06:41:13,Hardware,P4,ServiceDesk-N2
TCK-20251014-023324,2025-10-14 15:06:36,Impressão,P3,ServiceDesk-N1
TCK-20251014-023325,2025-10-14 14:13:08,Rede/Internet,P3,ServiceDesk-N1
TCK-20251014-023326,2025-10-14 17:45:36,Telefonia,P3,ServiceDesk-N1
TCK-20251014-023327,2025-10-14 14:17:21,Email,P4,ServiceDesk-N1
TCK-20251014-023328,2025-10-14 18:10:01,Email,P3,ServiceDesk-N2
TCK-20251014-023329,2025-10-14 15:32:24,Impressão,P3,Field
TCK-20251014-023330,2025-10-14 13:08:41,Rede/Internet,P4,ServiceDesk-N1
TCK-20251014-023331,2025-10-14 14:02:51,Software,P4,Infra
TCK-20251014-023332,2025-10-14 10:05:03,Hardware,P4,ServiceDesk-N1
TCK-20251014-023333,2025-10-14 07:00:19,Acesso/Conta,P4,Field
TCK-20251014-023334,2025-10-14 13:47:26,Hardware,P4,ServiceDesk-N1
TCK-20251014-023335,2025-10-14 14:45:47,VPN/Conectividade,P2,ServiceDesk-N2
TCK-20251014-023336,2025-10-14 09:02:50,Software,P3,ServiceDesk-N1
TCK-20251014-023337,2025-10-14 10:32:14,Impressão,P4,ServiceDesk-N1
TCK-20251014-023338,2025-10-14 12:39:59,Impressão,P4,ServiceDesk-N1
TCK-20251014-023339,2025-10-14 16:11:42,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023340,2025-10-15 11:24:30,Rede/Internet,P1,ServiceDesk-N2
TCK-20251015-023341,2025-10-15 11:50:55,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023342,2025-10-15 13:09:21,Software,P4,ServiceDesk-N1
TCK-20251015-023343,2025-10-15 12:03:28,Acesso/Conta,P4,ServiceDesk-N2
TCK-20251015-023344,2025-10-15 13:04:28,Hardware,P3,ServiceDesk-N1
TCK-20251015-023345,2025-10-15 17:54:33,Impressão,P4,Infra
TCK-20251015-023346,2025-10-15 15:21:59,Acesso/Conta,P2,ServiceDesk-N1
TCK-20251015-023347,2025-10-15 10:11:51,Acesso/Conta,P3,Infra
TCK-20251015-023348,2025-10-15 10:10:00,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20251015-023349,2025-10-15 12:17:47,Software,P3,ServiceDesk-N1
TCK-20251015-023350,2025-10-15 10:23:32,Hardware,P4,Infra
TCK-20251015-023351,2025-10-15 13:29:52,Software,P2,ServiceDesk-N1
TCK-20251015-023352,2025-10-15 13:27:29,Email,P3,ServiceDesk-N2
TCK-20251015-023353,2025-10-15 14:22:54,VPN/Conectividade,P3,Infra
TCK-20251015-023354,2025-10-15 09:08:56,Telefonia,P4,ServiceDesk-N2
TCK-20251015-023355,2025-10-15 15:05:30,Rede/Internet,P4,ServiceDesk-N1
TCK-20251015-023356,2025-10-15 12:15:32,Acesso/Conta,P2,ServiceDesk-N1
TCK-20251015-023357,2025-10-15 11:16:52,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251015-023358,2025-10-15 12:50:36,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251015-023359,2025-10-15 18:04:32,Rede/Internet,P1,Field
TCK-20251015-023360,2025-10-15 16:41:08,Software,P2,ServiceDesk-N1
TCK-20251015-023361,2025-10-15 06:33:12,Hardware,P4,Infra
TCK-20251015-023362,2025-10-15 16:19:05,Hardware,P3,ServiceDesk-N2
TCK-20251015-023363,2025-10-15 13:25:26,Hardware,P4,ServiceDesk-N1
TCK-20251015-023364,2025-10-15 12:11:17,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023365,2025-10-15 10:29:37,Hardware,P4,ServiceDesk-N1
TCK-20251015-023366,2025-10-15 14:39:00,Telefonia,P4,ServiceDesk-N1
TCK-20251015-023367,2025-10-15 10:29:06,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251015-023368,2025-10-15 08:31:40,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023369,2025-10-15 20:15:52,Rede/Internet,P4,Field
TCK-20251015-023370,2025-10-15 18:04:02,Acesso/Conta,P3,ServiceDesk-N1
TCK-20251015-023371,2025-10-15 11:10:01,Software,P1,ServiceDesk-N1
TCK-20251015-023372,2025-10-15 11:09:09,Telefonia,P4,ServiceDesk-N1
TCK-20251015-023373,2025-10-15 11:02:14,Rede/Internet,P4,Infra
TCK-20251015-023374,2025-10-15 14:33:20,Impressão,P4,ServiceDesk-N1
TCK-20251015-023375,2025-10-15 16:13:56,Software,P4,ServiceDesk-N1
TCK-20251015-023376,2025-10-15 11:19:13,Software,P4,ServiceDesk-N1
TCK-20251015-023377,2025-10-15 09:39:53,Software,P3,ServiceDesk-N1
TCK-20251015-023378,2025-10-15 10:45:01,Impressão,P3,ServiceDesk-N1
TCK-20251015-023379,2025-10-15 12:22:19,Rede/Internet,P4,ServiceDesk-N1
TCK-20251015-023380,2025-10-15 12:06:53,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251015-023381,2025-10-15 12:15:38,Software,P3,ServiceDesk-N1
TCK-20251015-023382,2025-10-15 14:43:06,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023383,2025-10-15 14:08:35,Acesso/Conta,P3,ServiceDesk-N1
TCK-20251015-023384,2025-10-15 13:36:09,Acesso/Conta,P3,ServiceDesk-N1
TCK-20251015-023385,2025-10-15 11:57:47,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20251015-023386,2025-10-15 06:07:08,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251015-023387,2025-10-15 14:05:05,Acesso/Conta,P1,ServiceDesk-N1
TCK-20251015-023388,2025-10-15 13:33:38,Hardware,P3,Infra
TCK-20251015-023389,2025-10-15 13:28:20,Impressão,P4,ServiceDesk-N1
TCK-20251015-023390,2025-10-15 14:05:12,Software,P4,ServiceDesk-N1
TCK-20251015-023391,2025-10-15 15:11:17,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20251015-023392,2025-10-15 12:06:55,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023393,2025-10-15 12:58:16,Hardware,P3,Infra
TCK-20251015-023394,2025-10-15 14:24:06,Hardware,P4,ServiceDesk-N2
TCK-20251015-023395,2025-10-15 14:59:59,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251015-023396,2025-10-15 10:49:23,Telefonia,P3,Infra
TCK-20251015-023397,2025-10-15 15:42:13,Software,P4,ServiceDesk-N2
TCK-20251015-023398,2025-10-15 11:41:01,Email,P3,ServiceDesk-N1
TCK-20251015-023399,2025-10-15 11:01:25,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251015-023400,2025-10-15 10:02:36,Email,P4,ServiceDesk-N1
TCK-20251015-023401,2025-10-15 12:00:27,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251015-023402,2025-10-15 12:33:45,Acesso/Conta,P2,ServiceDesk-N1
TCK-20251015-023403,2025-10-15 14:12:09,Email,P3,ServiceDesk-N1
TCK-20251015-023404,2025-10-15 16:42:44,Software,P4,ServiceDesk-N1
TCK-20251015-023405,2025-10-15 15:32:47,VPN/Conectividade,P4,Infra
TCK-20251015-023406,2025-10-15 13:06:42,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20251015-023407,2025-10-15 17:41:35,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251015-023408,2025-10-15 13:26:03,Impressão,P3,ServiceDesk-N1
TCK-20251015-023409,2025-10-15 10:36:52,Email,P2,ServiceDesk-N1
TCK-20251015-023410,2025-10-15 07:05:22,Acesso/Conta,P3,ServiceDesk-N1
TCK-20251015-023411,2025-10-15 13:50:19,Rede/Internet,P3,ServiceDesk-N2
TCK-20251015-023412,2025-10-15 12:13:57,Telefonia,P2,ServiceDesk-N1
TCK-20251015-023413,2025-10-15 09:58:14,VPN/Conectividade,P4,Infra
TCK-20251015-023414,2025-10-15 19:51:24,Rede/Internet,P3,ServiceDesk-N2
TCK-20251015-023415,2025-10-15 17:20:13,Hardware,P3,ServiceDesk-N2
TCK-20251015-023416,2025-10-15 15:29:14,Hardware,P4,ServiceDesk-N2
TCK-20251015-023417,2025-10-15 13:25:23,Email,P4,ServiceDesk-N2
TCK-20251015-023418,2025-10-15 05:41:05,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023419,2025-10-15 11:36:17,Impressão,P4,ServiceDesk-N1
TCK-20251015-023420,2025-10-15 16:59:46,Email,P3,ServiceDesk-N1
TCK-20251015-023421,2025-10-15 14:49:06,Acesso/Conta,P4,ServiceDesk-N2
TCK-20251015-023422,2025-10-15 15:16:44,Rede/Internet,P3,ServiceDesk-N1
TCK-20251015-023423,2025-10-15 13:43:53,Telefonia,P3,ServiceDesk-N1
TCK-20251015-023424,2025-10-15 13:37:00,Telefonia,P2,ServiceDesk-N1
TCK-20251015-023425,2025-10-15 14:50:13,Impressão,P2,ServiceDesk-N1
TCK-20251015-023426,2025-10-15 11:44:51,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023427,2025-10-15 10:57:12,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023428,2025-10-15 09:43:15,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251015-023429,2025-10-15 06:08:15,Hardware,P3,ServiceDesk-N2
TCK-20251015-023430,2025-10-15 16:09:44,Email,P4,ServiceDesk-N1
TCK-20251015-023431,2025-10-15 15:55:41,Hardware,P4,ServiceDesk-N1
TCK-20251015-023432,2025-10-15 16:45:40,Software,P2,ServiceDesk-N2
TCK-20251015-023433,2025-10-15 12:12:49,Hardware,P4,ServiceDesk-N2
TCK-20251015-023434,2025-10-15 09:08:44,Hardware,P4,ServiceDesk-N1
TCK-20251015-023435,2025-10-15 09:03:33,Software,P3,ServiceDesk-N1
TCK-20251015-023436,2025-10-15 13:49:08,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20251015-023437,2025-10-15 10:02:05,Rede/Internet,P4,ServiceDesk-N1
TCK-20251015-023438,2025-10-15 12:59:36,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251015-023439,2025-10-15 19:41:44,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20251015-023440,2025-10-15 10:18:53,Acesso/Conta,P4,Infra
TCK-20251015-023441,2025-10-15 13:30:28,Impressão,P4,ServiceDesk-N2
TCK-20251015-023442,2025-10-15 08:15:25,Telefonia,P4,ServiceDesk-N1
TCK-20251015-023443,2025-10-15 10:31:40,Software,P3,Field
TCK-20251015-023444,2025-10-15 08:31:14,Acesso/Conta,P2,ServiceDesk-N1
TCK-20251015-023445,2025-10-15 12:10:36,Email,P4,ServiceDesk-N1
TCK-20251015-023446,2025-10-15 10:53:39,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023447,2025-10-15 12:17:49,Acesso/Conta,P4,Field
TCK-20251015-023448,2025-10-15 09:51:05,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251015-023449,2025-10-15 15:49:31,Rede/Internet,P4,ServiceDesk-N1
TCK-20251015-023450,2025-10-15 13:56:09,Acesso/Conta,P3,ServiceDesk-N1
TCK-20251015-023451,2025-10-15 11:29:54,Hardware,P2,ServiceDesk-N2
TCK-20251015-023452,2025-10-15 09:32:39,Rede/Internet,P3,ServiceDesk-N1
TCK-20251015-023453,2025-10-15 09:11:42,Rede/Internet,P3,Infra
TCK-20251015-023454,2025-10-15 15:44:50,VPN/Conectividade,P4,Infra
TCK-20251015-023455,2025-10-15 13:02:19,Software,P4,ServiceDesk-N1
TCK-20251015-023456,2025-10-15 12:28:50,Rede/Internet,P4,Field
TCK-20251015-023457,2025-10-15 15:49:10,Email,P3,Field
TCK-20251015-023458,2025-10-15 16:22:49,Acesso/Conta,P4,ServiceDesk-N2
TCK-20251015-023459,2025-10-15 13:37:12,Rede/Internet,P3,ServiceDesk-N2
TCK-20251015-023460,2025-10-15 21:37:30,Rede/Internet,P4,ServiceDesk-N1
TCK-20251015-023461,2025-10-15 07:34:01,Email,P2,ServiceDesk-N2
TCK-20251015-023462,2025-10-15 10:27:27,Telefonia,P3,ServiceDesk-N1
TCK-20251015-023463,2025-10-15 14:10:22,VPN/Conectividade,P4,Field
TCK-20251015-023464,2025-10-15 12:28:51,Rede/Internet,P3,ServiceDesk-N1
TCK-20251015-023465,2025-10-15 11:02:27,Impressão,P2,ServiceDesk-N2
TCK-20251015-023466,2025-10-15 11:47:13,Impressão,P3,ServiceDesk-N1
TCK-20251016-023467,2025-10-16 15:00:28,Acesso/Conta,P1,ServiceDesk-N1
TCK-20251016-023468,2025-10-16 12:25:53,Rede/Internet,P4,ServiceDesk-N2
TCK-20251016-023469,2025-10-16 16:01:27,Email,P4,ServiceDesk-N1
TCK-20251016-023470,2025-10-16 12:59:49,Hardware,P1,ServiceDesk-N1
TCK-20251016-023471,2025-10-16 11:54:25,Rede/Internet,P4,ServiceDesk-N1
TCK-20251016-023472,2025-10-16 15:46:08,Email,P4,ServiceDesk-N1
TCK-20251016-023473,2025-10-16 14:09:31,Hardware,P3,Infra
TCK-20251016-023474,2025-10-16 17:44:59,Software,P4,ServiceDesk-N1
TCK-20251016-023475,2025-10-16 07:53:46,Acesso/Conta,P4,ServiceDesk-N2
TCK-20251016-023476,2025-10-16 14:18:47,VPN/Conectividade,P2,Field
TCK-20251016-023477,2025-10-16 11:41:48,Rede/Internet,P4,ServiceDesk-N2
TCK-20251016-023478,2025-10-16 12:46:42,VPN/Conectividade,P3,Infra
TCK-20251016-023479,2025-10-16 19:55:22,Rede/Internet,P4,ServiceDesk-N2
TCK-20251016-023480,2025-10-16 14:38:14,Impressão,P3,Infra
TCK-20251016-023481,2025-10-16 18:18:05,Rede/Internet,P4,ServiceDesk-N2
TCK-20251016-023482,2025-10-16 11:38:05,Hardware,P3,ServiceDesk-N1
TCK-20251016-023483,2025-10-16 09:40:25,Software,P2,ServiceDesk-N1
TCK-20251016-023484,2025-10-16 11:33:31,Acesso/Conta,P3,ServiceDesk-N1
TCK-20251016-023485,2025-10-16 09:52:41,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251016-023486,2025-10-16 10:50:14,Acesso/Conta,P2,ServiceDesk-N1
TCK-20251016-023487,2025-10-16 08:31:25,Software,P4,Field
TCK-20251016-023488,2025-10-16 09:48:23,Email,P3,ServiceDesk-N1
TCK-20251016-023489,2025-10-16 11:25:42,Email,P3,ServiceDesk-N2
TCK-20251016-023490,2025-10-16 13:49:31,Acesso/Conta,P4,ServiceDesk-N2
TCK-20251016-023491,2025-10-16 13:45:15,Hardware,P2,ServiceDesk-N2
TCK-20251016-023492,2025-10-16 09:55:53,Hardware,P4,ServiceDesk-N1
TCK-20251016-023493,2025-10-16 12:32:03,Email,P4,ServiceDesk-N1
TCK-20251016-023494,2025-10-16 19:46:02,Software,P2,ServiceDesk-N1
TCK-20251016-023495,2025-10-16 14:18:42,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251016-023496,2025-10-16 15:02:04,Email,P4,ServiceDesk-N1
TCK-20251016-023497,2025-10-16 08:09:24,Rede/Internet,P3,ServiceDesk-N1
TCK-20251016-023498,2025-10-16 15:41:10,Rede/Internet,P4,ServiceDesk-N1
TCK-20251016-023499,2025-10-16 10:04:25,Rede/Internet,P4,ServiceDesk-N1
TCK-20251016-023500,2025-10-16 17:52:36,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251016-023501,2025-10-16 16:30:47,Hardware,P3,ServiceDesk-N2
TCK-20251016-023502,2025-10-16 09:00:40,VPN/Conectividade,P3,Field
TCK-20251016-023503,2025-10-16 16:30:43,Impressão,P3,Infra
TCK-20251016-023504,2025-10-16 11:25:34,Software,P4,ServiceDesk-N1
TCK-20251016-023505,2025-10-16 14:37:10,Software,P3,ServiceDesk-N1
TCK-20251016-023506,2025-10-16 12:27:36,Rede/Internet,P3,ServiceDesk-N1
TCK-20251016-023507,2025-10-16 12:57:32,Rede/Internet,P3,ServiceDesk-N1
TCK-20251016-023508,2025-10-16 12:21:43,Impressão,P4,ServiceDesk-N1
TCK-20251016-023509,2025-10-16 18:14:37,Email,P2,ServiceDesk-N1
TCK-20251016-023510,2025-10-16 12:20:26,Acesso/Conta,P3,ServiceDesk-N2
TCK-20251016-023511,2025-10-16 07:38:10,Acesso/Conta,P4,Infra
TCK-20251016-023512,2025-10-16 12:40:15,Rede/Internet,P4,ServiceDesk-N1
TCK-20251016-023513,2025-10-16 09:14:43,Software,P4,ServiceDesk-N1
TCK-20251016-023514,2025-10-16 12:55:36,Rede/Internet,P3,ServiceDesk-N1
TCK-20251016-023515,2025-10-16 17:04:19,Rede/Internet,P3,Field
TCK-20251016-023516,2025-10-16 13:30:44,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20251016-023517,2025-10-16 16:31:49,Acesso/Conta,P4,Field
TCK-20251016-023518,2025-10-16 12:17:23,Telefonia,P4,ServiceDesk-N2
TCK-20251016-023519,2025-10-16 16:30:36,Email,P4,Infra
TCK-20251016-023520,2025-10-16 15:35:49,Software,P4,ServiceDesk-N2
TCK-20251016-023521,2025-10-16 13:00:15,Email,P4,Field
TCK-20251016-023522,2025-10-16 14:41:25,Rede/Internet,P3,ServiceDesk-N2
TCK-20251016-023523,2025-10-16 13:50:30,Hardware,P4,ServiceDesk-N2
TCK-20251017-023524,2025-10-17 06:42:12,Impressão,P3,ServiceDesk-N1
TCK-20251017-023525,2025-10-17 13:13:19,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251017-023526,2025-10-17 16:01:37,Telefonia,P3,ServiceDesk-N2
TCK-20251017-023527,2025-10-17 11:29:53,Email,P4,ServiceDesk-N1
TCK-20251017-023528,2025-10-17 13:23:44,Hardware,P3,ServiceDesk-N1
TCK-20251017-023529,2025-10-17 13:39:09,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20251017-023530,2025-10-17 13:12:12,Hardware,P4,ServiceDesk-N1
TCK-20251017-023531,2025-10-17 11:20:28,Impressão,P3,ServiceDesk-N1
TCK-20251017-023532,2025-10-17 16:13:16,Rede/Internet,P4,ServiceDesk-N1
TCK-20251017-023533,2025-10-17 08:52:58,Impressão,P3,ServiceDesk-N1
TCK-20251017-023534,2025-10-17 10:19:11,Email,P4,ServiceDesk-N2
TCK-20251017-023535,2025-10-17 14:35:46,Impressão,P4,ServiceDesk-N1
TCK-20251017-023536,2025-10-17 16:51:40,Telefonia,P2,ServiceDesk-N1
TCK-20251017-023537,2025-10-17 14:02:57,Software,P4,ServiceDesk-N1
TCK-20251017-023538,2025-10-17 10:40:15,Acesso/Conta,P2,ServiceDesk-N1
TCK-20251017-023539,2025-10-17 13:34:06,Hardware,P4,Field
TCK-20251017-023540,2025-10-17 16:33:01,Acesso/Conta,P4,ServiceDesk-N1
TCK-20251017-023541,2025-10-17 12:12:40,Impressão,P4,ServiceDesk-N1
TCK-20251017-023542,2025-10-17 10:49:45,Hardware,P2,ServiceDesk-N1
